-4.4736,34.588
-3.3102,30.105
-2.2221,26.661
-1.1849,23.928
-0.21044,21.665
0.74802,19.726
1.6645,18.086
2.5476,16.612
3.4168,15.307
4.2704,14.108
5.1079,12.994
5.9366,12.01
6.77,10.919
7.6075,9.771
8.4561,8.607
9.3217,7.4251
10.202,6.2395
11.112,5.0425
12.041,3.8573
13.008,2.6624
13.998,1.4569
15.034,0.27502
16.09,-0.87473
17.201,-1.9724
18.336,-3.0818
19.517,-4.1526
20.731,-5.2084
21.99,-6.2382
23.292,-7.2798
24.623,-8.301
26.019,-9.2873
27.44,-10.285
28.937,-11.29
30.453,-12.272
32.065,-13.175
33.718,-14.127
35.395,-15.059
37.138,-15.983
38.942,-16.891
40.805,-17.806
42.707,-18.723
44.708,-19.592
46.769,-20.485
48.894,-21.372
51.071,-22.277
53.33,-23.197
55.653,-24.037
58.058,-24.966
60.624,-25.838
63.151,-26.785
65.921,-27.696
68.633,-28.615
