45.999,21.554
38.106,18.718
31.874,16.265
27.122,14.108
23.486,12.399
20.475,11.037
17.826,9.9425
15.572,9.0138
13.742,8.0699
12.217,7.118
11.013,6.4662
9.8426,5.7084
8.8236,5.1147
7.8667,4.5831
7.049,4.1247
6.333,3.7332
5.6868,3.3604
5.0872,3.0047
4.547,2.7007
4.0724,2.4333
3.661,2.1869
3.3134,1.9972
3.018,1.8271
2.7757,1.697
2.5813,1.5922
2.438,1.5149
2.3455,1.4705
2.3061,1.4596
2.3223,1.4834
2.3995,1.5506
2.5455,1.6669
2.7707,1.8385
3.089,2.0798
3.5193,2.4016
4.0862,2.8261
4.8151,3.374
5.7414,4.0731
6.9105,4.9606
8.3648,6.0779
10.164,7.4715
12.342,9.184
14.919,11.271
17.931,13.739
21.932,17.011
27.064,21.251
33.565,26.671
42.301,33.824
53.692,43.436
69.723,56.858
92.037,74.863
