-1000,-1000,-1000,-1000,-1.3633,-1.1258
-1000,-1000,-1000,-1000,-1.0467,-1.1514
-1000,-1000,-1000,-1000,-0.93556,-0.56333
-1000,-1000,-1000,-1000,-1000,0
-1000,-1000,-1000,-1000,-1000,0
