-12.079,21.015
-10.662,19.465
-9.5444,18.166
-8.5131,16.852
-7.5762,15.751
-6.7474,14.775
-5.9518,13.822
-5.2132,12.963
-4.4446,12.089
-3.8038,11.29
-3.1461,10.521
-2.4944,9.7369
-1.8804,9.0121
-1.2536,8.2728
-0.68807,7.577
-0.10042,6.9071
0.47131,6.2839
0.96165,5.6741
1.4873,5.1184
1.9188,4.5903
2.3672,4.07
2.7763,3.5988
3.1377,3.1783
3.4848,2.7982
3.7704,2.4376
3.9806,2.1577
4.1642,1.8783
4.2806,1.6721
4.3529,1.5095
4.3472,1.3976
4.2781,1.3303
4.1555,1.3179
3.9289,1.3579
3.6289,1.4752
3.2704,1.6447
2.8525,1.8768
2.3912,2.1792
1.8705,2.5524
1.3019,3.0137
0.67078,3.5695
-0.036122,4.239
-0.81834,5.0362
-1.6988,5.9844
-2.6932,7.1024
-3.8177,8.4184
-5.099,9.9534
-6.5438,11.721
-8.1592,13.717
-9.9245,15.89
-12.121,18.474
-14.768,21.52
-18.034,25.204
-22.143,29.785
-27.447,35.585
-34.416,43.2
-43.923,53.386
