-8.4514,13.138
-5.2435,9.9279
-3.2955,7.6111
-2.06,5.8595
-1.2808,4.5717
-0.78935,3.5881
-0.48204,2.8362
-0.29308,2.2755
-0.17584,1.8185
-0.10279,1.4518
-0.056971,1.1612
-0.027855,0.93167
-0.0089256,0.75214
0.0038569,0.6125
0.013003,0.50469
0.020078,0.42264
0.026071,0.36103
0.031618,0.31587
0.037141,0.2841
0.042934,0.26339
0.049217,0.25196
0.056168,0.2485
0.063949,0.25202
0.072713,0.26187
0.082621,0.2776
0.093844,0.29898
0.10657,0.32596
0.12101,0.35862
0.13739,0.39722
0.15599,0.44212
0.17709,0.49382
0.20106,0.55293
0.22826,0.62021
0.25914,0.69654
0.29419,0.78296
0.33398,0.88063
0.37915,0.99093
0.43042,1.1154
0.48864,1.2558
0.55474,1.4142
0.62981,1.5929
0.71507,1.7944
0.81195,2.0219
0.92206,2.2786
1.0471,2.5678
1.1892,2.8937
1.3506,3.2611
1.5339,3.675
1.7421,4.141
1.9784,4.6655
2.2463,5.2555
2.5501,5.9181
2.8941,6.6616
3.2831,7.4949
3.7226,8.4266
4.2181,9.4664
4.7752,10.623
5.3998,11.909
6.1011,13.338
6.9174,15.023
7.8496,16.94
8.9182,19.128
10.156,21.621
11.58,24.498
13.22,27.802
15.153,31.608
17.401,36.036
20.038,41.17
23.131,47.15
26.756,54.157
31.071,62.375
36.213,72.056
42.39,83.353
