-8.4576,13.211
-5.252,10.051
-3.3038,7.7686
-2.0663,6.0411
-1.2838,4.7711
-0.7881,3.801
-0.47561,3.06
-0.29157,2.5208
-0.15995,2.0699
-0.066113,1.7025
0.0013526,1.4094
0.051393,1.1774
0.090116,0.99722
0.12175,0.85941
0.14924,0.75609
0.17452,0.68191
0.19912,0.63123
0.2241,0.59998
0.25023,0.58515
0.27813,0.58446
0.3083,0.59624
0.34119,0.6193
0.37722,0.65279
0.41681,0.69622
0.46039,0.74935
0.50842,0.81218
0.56139,0.88492
0.61984,0.96796
0.68433,1.0619
0.75551,1.1675
0.83408,1.2858
0.92082,1.4179
1.0166,1.5652
1.1223,1.7293
1.239,1.9119
1.3679,2.1141
1.5102,2.3383
1.6674,2.5868
1.8409,2.8618
2.0326,3.1661
2.2443,3.5027
2.4779,3.8746
2.736,4.2845
3.0209,4.7369
3.3353,5.2342
3.6822,5.7811
4.0649,6.3807
4.4864,7.036
4.9512,7.751
5.4633,8.5281
6.0266,9.3705
6.6462,10.28
7.3272,11.264
8.0734,12.441
8.8988,13.757
9.8166,15.237
10.835,16.902
11.97,18.782
13.248,20.904
14.639,23.302
16.224,26.05
18.011,29.153
20.017,32.721
22.272,36.784
24.81,41.445
27.673,46.847
30.879,53.048
34.588,60.213
38.715,68.467
43.33,77.97
