,0,1,2,3,4,5,6,7
0,2.6093566887814643,4.302763477689565,4.761148174908166,5.692496597093693,6.437452499578707,7.359201829072216,8.132054783132633,7.69612214552153
1,-7.1821751503028795,-4.683219107199424,-5.452139679239778,-2.9874725213138533,-2.180155931856366,-0.4956686815126466,-0.039784487113235456,1.7216385948786876
2,0.0,8.0,,,,,,
3,133.34487446607218,134.36255199387634,136.54359132661517,138.690318018407,141.64789383996023,142.29572452478274,,
4,84.8276502904967,86.09174515874761,86.82275589714554,88.46500105494556,89.39810220409976,89.7813051006631,,
5,94.0,99.0,,,,,,
6,86.0,,,,,,,
7,0.0,6.0,,,,,,
