,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,39.10543049304969,39.447945035539846,41.17859472879157,42.19860506015108,43.738406275480536,44.44948385829236,47.04216861168894,47.50764683109938,49.75608470084012,50.691118109249025,51.10024435522715,54.33010835454348,55.40538874909319,57.24796619035116,59.68532878437222,61.090040110221736,61.613800869749284,63.726953181889506,65.76614661110916,66.91027283764409,69.07446959281714,72.08424735183966,73.74161482683097,75.75478902880253,77.25974037127209,79.72312039646111,81.73878459071716,83.47374986078817,84.6948821578003,86.83550083058557,89.33363632026327,89.93612607641498,91.29706363018771,92.27979942893886,94.06433233416094,95.10799253206473
1,40.774639378011116,41.69849158924781,43.571742759083854,44.316942562896635,46.89915223525113,47.6396673623775,48.84370701280549,50.90420945173535,51.89360186931373,54.060637493052845,55.60963229289032,56.245960918486446,56.151876378344866,57.892053395493,58.92174432117981,60.14056247758616,59.80163276574426,61.25967084536469,62.335931657355545,62.29948809672889,63.978463926161204,65.37297140833874,65.36243229779123,65.67553996532229,65.386989650684,64.7045244294101,65.03384826617665,65.92556123045779,65.39981674745962,65.20012636051678,64.97147283888611,66.43247737224631,65.19786604190953,64.99453523569089,65.2846719465029,65.73899060990568
2,32.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,133.34487446607218,134.36255199387634,136.54359132661517,138.690318018407,141.64789383996023,142.29572452478274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,84.8276502904967,86.09174515874761,86.82275589714554,88.46500105494556,89.39810220409976,89.7813051006631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,94.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
