,0,1,2,3,4,5
0,-42.82579476906908,-42.01595700042284,-43.326182561796,-44.285918874314234,-45.869120972834516,-47.04531133722462
1,-27.43100359541066,-27.91846315677004,-28.057519995661085,-29.787552265049502,-30.308856287372343,-31.318978382679543
2,5.0,11.0,,,,
3,-63.23589985448238,-63.732886066196436,-64.48146357857274,-66.33162036951516,-68.49458851677937,-69.5656825847392
4,-39.468679472125324,-38.58451326702632,-39.09024866831801,-38.83807772967368,-39.37335906616944,-39.987643685408365
5,19.0,25.0,,,,
6,8.0,,,,,
7,0.0,1.0,,,,
