44.987,50.508
45.064,50.791
45.439,51.705
45.398,51.754
45.42,52.524
45.6,53.07
45.877,53.893
46.731,54.552
47.392,55.317
48.049,56.198
48.712,56.743
49.214,57.575
50.651,58.075
51.24,58.937
52.439,59.604
53.714,60.406
54.704,61.21
55.965,61.748
56.882,62.585
58.065,63.283
59.617,64.127
61.274,64.903
62.509,65.708
64.919,66.747
66.7,67.51
68.893,68.462
70.924,69.244
72.8,70.363
75.967,71.282
78.75,72.465
81.554,73.568
84.312,74.79
87.464,75.851
90.633,76.985
94.035,78.062
98.284,79.358
101.83,80.353
