,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,-34.86868417147207,-33.56101434848058,-32.137764596213465,-30.69540550525505,-29.36152616184118,-27.80852450475259,-26.532258848880907,-25.08199183888044,-23.78777000498421,-22.260925599732754,-20.859127408164756,-19.44404725545966,-18.06235959560998,-16.546048944545912,-15.001788289508825,-13.570407383139589,-12.10981353504092
1,-24.39078483881392,-25.768231864044832,-27.181570627092746,-28.566609057095818,-30.005439690825604,-31.349995946799336,-32.85337681636233,-34.110210800489384,-35.553873351828436,-37.00085530037641,-38.48875324153772,-39.776802204831775,-41.156754994135255,-42.47486283603098,-43.88233835060316,-45.258177787549315,-46.54882258120168
2,0.0,17.0,,,,,,,,,,,,,,,
3,-8.36927303194824,-8.897945092528689,-9.477470600442887,-9.948740662358695,-10.550782255167645,-11.084242745862703,-11.654528238760417,-12.163381308769948,-12.760680175820909,-13.289614697151363,-13.665589829559808,-14.250501772836277,-14.722685496589417,-15.248730998634612,-15.678087990297957,-16.268621086044053,
4,-49.67003253292677,-50.607958238973104,-51.39820464607768,-52.10905943694044,-52.879488822697475,-53.73975880907441,-54.484045117657146,-55.242830844496424,-56.03604337114538,-56.87166184588979,-57.592326020018646,-58.36672113360655,-59.10823189805898,-59.98691232269486,-60.671678760547756,-61.41747112272492,
5,20.0,36.0,,,,,,,,,,,,,,,
6,3.0,,,,,,,,,,,,,,,,
7,0.0,3.0,,,,,,,,,,,,,,,
