,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,-31.146714515688352,-31.996074570847384,-33.00696029002907,-33.811397907351214,-34.674263367713024,-35.47339087899223,-36.3129130337422,-37.23956879786038,-38.079013544820164,-39.09893639341662,-40.04842361677581,-40.862119971104825,-41.78418760085562,-42.76562197966023,-43.631516661519186,-44.50091230821657,-45.60540606732449,-46.44867987294147,-47.356003298983175,-48.29159289230945,-49.1959132422992
1,-10.043296848694222,-10.892246206272816,-11.741501586505555,-12.564153436045256,-13.457305160961397,-14.519184218979394,-15.25786955932813,-16.204131758748634,-17.07556689335469,-18.039821983651077,-18.938830749522353,-19.870529668129567,-20.749793332256026,-21.62700559365667,-22.610744979298325,-23.458649448796415,-24.358569585418174,-25.420779167745785,-26.320565828963986,-27.146553564158022,-28.11840545515914
2,3.0,24.0,,,,,,,,,,,,,,,,,,,
3,-52.801687671470745,-53.66304071650871,-54.66039807965155,-55.39395955746313,-56.47876661194427,-57.24729500248506,-58.26186127374155,-59.12309141969214,-59.958904805819465,-60.82122171639619,,,,,,,,,,,
4,-31.868447199453367,-32.759852877887425,-33.71390152870425,-34.69381872587706,-35.58640208864364,-36.62721491644228,-37.601626624119596,-38.414757161738535,-39.408591812589,-40.32316190868141,,,,,,,,,,,
5,27.0,37.0,,,,,,,,,,,,,,,,,,,
6,3.0,,,,,,,,,,,,,,,,,,,,
7,1.0,3.0,,,,,,,,,,,,,,,,,,,
