-1000,-1.48,-1.4244,-0.39111,-0.53556,-0.75143
-1000,-1000,-1000,-1000,-1000,-0.38
-1000,-1000,-1000,-1000,-1000,-0.18
-1000,-1000,-1000,-1000,-1000,0
-1000,-1000,-1000,-1000,-1000,0
