-1000,-1000,0.52,-1000,-1.105,-0.65045
-1000,-1000,0.02,-1000,-1.1675,-0.67444
-1000,-1000,-1000,-1000,-1000,0
-1000,-1000,-1000,-1000,-1000,0
-1000,-1000,-1000,-1000,-1000,0
