-1000,-0.24442,-0.48769,0.52,-0.30222,-0.53844,-1.0717
-1000,-1000,-1000,2.02,-0.89667,-0.49515,-0.8927
-1000,-1000,-1000,-1000,-1000,-0.87103,-1.1073
-1000,-1000,-1000,-1000,-1000,-0.41182,-0.78556
