,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,-18.522393631623274,-19.105852667664866,-18.3329524467213,-18.58405423897737,-19.7335025540417,-20.742056282783274,-21.329824033070597,-22.021756058503684,-21.935616201976206,-22.336126749971786,-23.212960869248455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29.675966151325856,27.922579133425025,27.93729983721869,26.65100216499592,25.73295240253649,24.507244407378383,24.520950847150907,23.464545893154057,22.320316360407737,21.026327223116287,19.972820535431463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-26.845717794263656,-27.183923898721254,-27.909455375728403,-27.925970178753087,-29.747874202285374,-29.784834619102927,-30.179847221128316,-30.477462268450125,-30.927042959875457,-31.955449819271447,-32.00740889283272,-33.089293696323914,-34.23777002925018,-35.43202832360879,-35.210191621713804,-36.35790078995394,-36.69508332840038,-37.801273392239395,-38.24581430645192,-40.008485866103484,-40.47715778485174,-42.04317139858166,-42.08109677348961,-42.946238317179905,-42.072877087518634,-43.813046897641335,-44.071525355963125,-44.36674918532438,-44.94054812728115,-45.25951523493528,-45.03195411848055,-44.456186942135005,-45.010652870452724,-44.16175154574933,-43.906470207959735,-45.2980295285117,-45.696337195185485,-44.658724405714594,-44.71747612846297,-46.17791436353904,-45.66161943836867,-46.475351071598695,-47.02059190877783,-47.009508015420884,-47.59577848149561,-46.96736925162776,-47.49330907682299,-48.65188133228857,-48.477832039955224,-49.784195563337796,-49.43728035776077,-50.67522422041267,-49.42897456131848,-50.775769516436014,-51.5113677786432,-51.426837095324274,-51.85477457733247,-51.16037296364369,-51.4156491566887,-51.07656087856097,-51.20542648054768,-51.219541996040135,-50.49992497460315,-50.571215942756105,-51.69121524593827,-51.277428431305395,-51.06892066029061,-51.60240276425384,-51.15700189007891,-51.0543031705593,-51.03476053919976,-51.20831975692564,-52.54343818588784,-51.56767564964258,-49.50922315187795,-50.92654368410303,-49.951935974507734,-50.16281889172706,-48.87753386936654,-48.17705332310279,-47.8454107553931,-47.276335959069705,-46.72434441744868,-46.1442172140273,-45.191119013252155
4,24.487166649236713,24.421493733001867,26.200613453921733,28.14916837181543,29.72497100637144,31.23530971085777,33.0304836482744,34.553150695377205,36.42409327488709,37.482146312290226,39.4727089030359,42.180664373317185,43.90661273222367,45.58100553014193,46.36149247182069,48.044951835561456,49.11970093953215,50.80607125585189,52.82948617240079,53.29768090478957,55.36098702508954,56.767693138339126,58.43272466656668,59.937393050689614,61.08288401676611,63.62059642796104,64.48235673536703,66.48774661160873,68.73042187081525,70.35665172090812,72.32635908288708,74.52682094447857,76.65974811442858,78.59353744381954,81.04080183253681,81.82731241339194,84.15390785360506,87.03433691697528,88.11659634267265,90.751844109895,91.95871946480061,94.57651589666501,96.7445300616648,98.47432821554366,99.96411621892156,101.44307822880224,104.56227689835733,105.70757708231905,108.0499399054082,109.29910130588657,111.05982375817939,112.72093432362337,114.01277280201346,116.0702308353404,118.75442069289689,119.34952500355213,121.1995500163135,121.87418062405943,124.33455568390818,124.82809669366216,126.8238955117732,127.73512282445779,131.22355311910758,131.37361918311933,131.0336645355515,133.52402081967873,133.97499181308248,134.96646599700983,136.3766229819541,137.0842316298923,138.81246777038723,139.8322020989507,141.5348831376226,142.10795458898903,142.9950830225048,143.68292146817282,144.31267233041282,145.2111444039334,146.88816382013852,147.8242713263215,148.99668523204355,148.83774229707853,151.6262700724121,150.96951445581368,152.3257195113743
5,15.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
