,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,9.791329137005624,10.830312165202397,11.969705445730208,12.05281648516343,13.36623145457261,14.476205016899524,15.74904499639514,16.232108878460473,17.34957657905719,17.990436381120976,17.926155911884358,18.530367513034157,19.083689810068893,19.88981084849288,20.032878697655182,21.054785280750203,20.964830404602274,21.67357335643848,21.54420553159561,,,
1,34.724170435686304,36.10715813717523,36.88901133039369,37.58905072504414,39.89577700000549,40.97745797392571,42.57599673569535,44.490487613243786,44.74712346474736,46.39252037138802,48.478838360031325,48.57018677321201,49.54031306328248,51.050284800558586,52.64733582050026,54.662731091866824,55.96114584874416,57.55440875269411,57.93823058262289,,,
2,20.0,39.0,,,,,,,,,,,,,,,,,,,,
3,75.66054107883143,76.55923114905308,75.88290362505566,76.17142340489619,78.09037516696227,78.84038707007765,79.49079943098921,80.04215355813844,80.76514058256815,82.04277139730027,81.83896088566195,83.62473418446471,84.64612647931051,85.19215776629646,86.38982304349274,88.04155951172861,88.01151634997422,89.17081079164569,90.3928894204258,90.38725275528306,92.0097168536245,93.53304774097136
4,136.96616370295072,140.24388493401005,142.28081735045896,144.6962148893802,146.95043364510542,150.43073086961527,152.30793396079955,154.98256910586863,157.04387107753948,158.98748745134665,163.65101104580694,165.36515139213589,167.44485970817846,171.17886070102207,173.31054748418396,175.47622383648206,178.52800212799033,180.9573780057113,182.71863686718945,186.6833601405546,189.54313249005565,192.85354230863865
5,78.0,99.0,,,,,,,,,,,,,,,,,,,,
6,39.0,,,,,,,,,,,,,,,,,,,,,
7,2.0,7.0,,,,,,,,,,,,,,,,,,,,
