-0.67183,28.477
-1.2548,29.539
-1.7942,30.717
-2.0586,31.997
-2.279,33.174
-2.7118,34.299
-3.2501,35.438
-3.6074,36.659
-3.9753,37.658
-4.2536,38.788
-4.755,39.96
-4.9245,41.246
-5.2831,42.629
-5.1981,44.018
-5.3058,45.55
-5.483,46.862
-5.6825,48.172
-5.9809,49.788
-6.0056,51.269
-6.0819,52.902
-5.9979,54.574
-6.4577,55.977
-6.9989,57.824
-7.163,59.735
-7.5916,61.32
-7.3907,62.759
-8.0358,64.637
-8.2211,66.391
-8.7801,68.289
-9.2651,70.496
-9.7014,72.598
-10.105,74.923
-10.963,77.129
-11.518,79.44
-11.737,81.62
-12.126,83.742
-12.63,86.22
-13.398,88.763
-14.289,91.476
