,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
0,-11.201151253311172,-9.623952648728588,-8.360080655891114,-7.731839312445681,-6.748748451820843,-5.761359224261994,-4.257105512145902,-3.0009800702145633,-3.274392138568729,-1.8763582080651564,-1.9525763662096187,-0.6348952639251166,-0.09265237486394978,1.8247923213786827,2.2511352280502464,2.311427333327798,3.580742958105977,5.823052108726159,5.750738931768088,7.229309413571581,8.798247772137419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.0431241342770607,-1.5390837538428261,-0.9083655759918179,-3.4512159807065554,-3.311845653360532,-5.8529226360528295,-6.9877374598674775,-8.227840070457676,-9.162557390377744,-10.73967652127595,-11.07791120430673,-13.181851156176005,-14.51942912615593,-16.98657495846211,-17.335330483864972,-19.152390423374154,-21.166539481905044,-22.810669914667393,-24.014680090554425,-25.397377223696513,-25.94796708284143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10.287832868369314,9.494660670240963,9.05575901049435,7.028904481447789,5.427514902404915,5.765696656868332,4.014453414164345,3.0154627266339875,2.1480667897600165,0.6515625758217206,0.04798893783208406,-0.9086367590020172,-0.8030423839255915,-3.3833054248918195,-3.2473455791218058,-4.133456127708802,-5.641466051492625,-4.096173229026031,-6.659599467484237,-7.643480442358849,-8.305059270156576,-8.71565852325085,-7.974735558654546,-9.911703490051597,-10.475118962558065,-11.640264626450621,-13.28700964256863,-13.677438717520321,-14.983563821803878,-15.620702922979506,-16.803908833864757,-16.468854074570082,-17.633455272411585,-19.03351279531663,-19.204899816280452,-20.09762910335085,-20.83558962638134,-21.47764401477278,-22.319292918888006,-22.67122512789954,-25.059803912483595,-26.483743837880162,-27.16668958887711,-28.85344835255184,-29.925329604051846,-31.081192003099105,-31.366847922285448,-32.92503764869906,-33.182517965355274,-35.63543195884859,-36.121870767645504,-38.45709464210285,-39.21858467295834,-39.47252990080555,-41.83219912798814,-43.25216714723121,-44.28632303270533,-45.79440222965533,-47.40581177813633,-48.715343021014505,-49.98703872840264,-51.471459831119,-53.092648923402464,-54.864273910071155,-56.10106302571657,-57.29782818101813,-57.86320680563276,-59.5036553239871,-61.5873671559189,-63.135272820124264,-64.0646815602012,-64.85889199159507,-66.19293703331546,-67.66822923441617
4,-33.20903694336919,-33.458545242179426,-34.70383304173438,-35.550156302400694,-35.95303066961917,-36.74736265977643,-37.20195761276003,-38.13928097758233,-37.9457469263567,-38.176336109313006,-37.144756444101375,-38.73039593205356,-38.98485418681328,-39.24895402721139,-39.317130822503195,-38.70567193220607,-40.60638112613514,-40.26871488876497,-40.58338874808407,-40.77318740813387,-41.84196992419893,-41.76376409511451,-41.270047791302616,-43.310545420994174,-42.58201148006573,-43.7818063829645,-44.28581267787556,-44.64610127722354,-43.77166187638108,-44.74199001099027,-44.988866148967354,-45.837206733499244,-45.443544871480846,-45.94522225680852,-45.36889912622107,-46.00718028472866,-46.3028615120242,-45.22039615892004,-45.020805504544896,-44.874830833469765,-44.61514489556361,-44.22826397865281,-43.91146615221871,-43.37538501395291,-43.30230885967055,-43.402455133683056,-41.85900203761657,-42.14949424754242,-41.93039332498742,-41.49425705319394,-41.02444564685674,-39.99276725697656,-40.225489518532655,-40.31480919988496,-39.84106428158613,-39.43644652261469,-39.93521616408587,-38.64692868096238,-38.062439178352456,-38.054458291768064,-37.949397588384805,-38.01565530367285,-38.71172037822597,-37.73630047192014,-38.113057634273055,-37.030617632770195,-36.76923265130997,-35.99716700546096,-36.36421218261506,-36.648381916638584,-35.68852344755439,-35.388822900182085,-35.278177233911826,-35.78415656121307
5,26.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
