,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,28.000351419117216,29.26896106813404,31.369285431499712,31.515393018137623,32.699944537262915,33.293150699159945,35.17455016177613,36.27371480682489,37.11590915059875,37.888250790859736,38.9177394270861,39.91378963154552,39.81347881072961,40.742313858688135,42.27704815595948,43.1499833889929,43.624038780640475,43.533004505047025,45.20178352167394,46.18281243777353,46.842859161191264,47.21755889614464,48.400731763703476,49.19090459219572,50.608671513792274,51.212421948389284,52.007199359076196,53.71516671781685,55.86960378480476,56.4444130709214,57.19192706066651
1,30.322742646943155,30.97871137398846,32.9681442802536,34.493595258942655,36.66524514452615,36.93237008114719,39.05799983584659,40.58765849057155,41.93297067148473,43.48802214883721,45.27280472023807,46.04805721772343,47.8250108759259,49.411980695588035,50.33967236986013,50.90593690981956,53.12761972870296,54.23001762288258,55.48143926687782,57.94207452798501,59.49371288977163,59.96902786022615,60.71479854190536,63.277865414806506,65.71047391746376,66.280123157284,67.50555607530484,69.63345758694786,70.14210117082769,72.01574348890908,73.98638101134173
2,18.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,80.92991763037553,81.87477678501327,83.48604218028497,84.99768223517458,85.94507174381175,86.26458959369693,88.43150289294124,88.8875225889854,90.46121494999696,90.11192709726693,91.67248251832031,91.84495621576416,92.60499524952918,92.9941721950203,93.55542248305773,94.85777669015302,96.02052350818157,97.0031932589609,97.19612682690048,97.7739967311653,98.87304782798536,100.71297796526716,100.86781958710101,101.60255522413884,102.36417517624679,103.82754271724411,103.43162538244397,104.71082176101554,105.60084128958486,105.49926509697198,
4,103.99454132253828,104.20321990583048,106.5833037825313,107.6123847513711,108.52636456526439,110.00436750516967,111.69672829626265,113.65813881866141,115.63062793105884,116.21685652579079,118.78600074951434,119.44663602020836,120.97150422856343,123.06840575813906,124.454068397409,126.82069640118507,128.29520515115448,129.37892750481842,132.64845112327498,133.1972202840383,135.69023906105403,137.45581541238687,138.9449440683044,140.27769781728776,142.58553680183024,144.0458647763322,146.26514745860743,147.9677667035456,149.52785857166674,152.5460211999129,
5,70.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
