,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,6.4552271115338735,7.454159356391767,8.394307826010598,10.691406024070389,11.55979176026461,13.909217668425704,15.646053726403444,16.073462248346846,17.657403170261396,18.595080681522692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-14.228435998626278,-11.542269261260177,-11.52519817771563,-10.27531161142088,-9.514578911021854,-8.028813417491675,-6.359791993488243,-5.852654978757233,-6.0910670380708165,-3.9701632694576245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2.787060171403265,2.666394839681561,2.0589590931680073,2.7757833401993333,3.5105800623258663,3.347197654438421,2.9002162883850238,3.3498017249197485,3.170246810673876,2.8031556572444676,4.363788756642704,1.9835421126876442,3.5517439026783713,3.1239268474381165,3.214468577517428,3.0979660618273988,2.8913429915420537,1.9663149433409481,2.3391074964742193,1.9716830940864911,3.7021740962926124,2.9984838957474804,3.4729637674862888,3.2824389027257435,2.5709571485609324,3.5112447817144146,4.099944574736605,3.1406605632131117,3.582926779051328,3.262862034126462,3.1148483410880266,3.3511313818876145,4.848874432384539,2.634760521213318,4.947475546891832,5.139550399145013,4.262917503040199,5.910824251661586,5.4379037912535475,6.290326028324286,7.193481648676888,6.580384825630006,7.15939016681863,7.9511631815622374,8.564648181534169,9.448155544972849,9.114977765583486,9.044453889386565,9.696483189737181,10.57745787858583,10.920634011649113,10.755922572132132,10.965070212670591,10.415374845435833,11.745562098389623,10.40763796454041,10.554572559393026,11.249146295950755,11.67953249092875,13.090419794787886,14.009714663283397,14.123336275988175,14.419437288244819,14.619564192451408,15.29561510672659,14.292686672760405,15.8882316091272,16.3048089300467,15.922761727875193,15.98335126862935
4,-35.926145720441994,-35.6809557165173,-36.01473126460917,-35.433051274253856,-36.24402634318646,-35.79796000533762,-35.732056091656524,-36.17234250571099,-36.67391058944574,-35.084830621914655,-34.289027978969756,-34.967435700233146,-34.77004695453102,-34.98792682955593,-33.815216773981724,-33.53211754643219,-33.01762838951021,-34.15306335417952,-32.498959242786746,-32.868915184761526,-32.21854241365482,-33.156138383114154,-32.10615245756474,-32.9528291003004,-31.883784643170138,-32.03312814807461,-32.61159843462122,-32.80550878717398,-32.48177415442456,-31.958115864074323,-32.94639475004145,-33.28530534509453,-32.6474602256061,-33.20083388296411,-32.93443472944728,-33.03568411402992,-32.396701272562154,-32.034915238952046,-32.08250211127183,-32.88345849927771,-33.23636341058058,-32.68080778396198,-33.24663899107427,-33.08649866237656,-33.82236025788879,-32.9115713210258,-33.71875660122493,-34.95818812433352,-34.42705280088997,-35.56385135839167,-36.0349204095866,-36.82889004103166,-36.8422133691898,-37.322431146873086,-38.01674463716013,-38.070300556622264,-40.14870873018765,-39.364758719387886,-38.7658751612932,-40.35654490582327,-40.67611198961923,-39.820850099511325,-40.33851798825204,-40.88925019971865,-40.36339526158722,-40.14935917368625,-41.25238066713892,-41.2844149309253,-40.21699571069194,-41.10017603873593
5,30.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
