,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,25.71164162851611,25.48833171940494,24.957789660290935,24.273015470509286,23.652874496082376,22.391167708262138,22.277911850694625,20.63669056811201,20.79864293253624,20.074395584083092,19.319632372237777,,,,,,
1,21.90444489639761,19.2529896132721,17.962246691510163,15.620751281151882,14.475770985349646,12.946370756649616,10.457415889192621,9.822237799314129,7.234180837324613,3.904398097692483,2.237203990045371,,,,,,
2,0.0,11.0,,,,,,,,,,,,,,,
3,16.140251168936803,15.86741011158572,14.81507465237528,14.100051081371278,13.227060967059451,13.570326787243426,11.906268351332383,11.485687339801135,11.163157363997561,9.066141140730716,9.477066522818403,7.2732307294096925,7.455860089861309,5.344752594770059,4.871900688916965,3.802948552171659,3.350982338227674
4,-3.95172638525853,-5.09943766279302,-7.134764163378256,-8.142246826945964,-10.77660106962344,-11.766335249433409,-12.52949254718531,-15.24357356413681,-16.489180695830466,-18.31961285656894,-19.434818665141144,-21.655995264621968,-23.21222918389232,-24.879928896597278,-25.54132586937387,-27.864035269372515,-30.079552934321043
5,13.0,30.0,,,,,,,,,,,,,,,
6,2.0,,,,,,,,,,,,,,,,
7,1.0,3.0,,,,,,,,,,,,,,,
