-1000,-0.18536,-0.08,-0.93714,-0.98,-0.76571,-1.0717
-1000,-1000,0.02,-0.83,-0.71864,-0.82444,-0.8927
-1000,-1000,-1000,-1000,-0.76788,-0.53556,-1.1073
-1000,-1000,-1000,-1000,-1000,-0.41182,-0.78556
