,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,-39.48995131004994,-37.546100054409116,-35.695923279120926,-33.911166479065244,-32.03282321266458,-30.231132424879064,-28.299309830997817,-26.465208847084384,-24.63244000454395,-22.790524959849574,-20.90878998215383,-19.066633552534547,-17.16192356574173,-15.36409942731862,-13.368889593347633,-11.794373733541768,-9.78282348585746,-7.824760941819013,-6.054822988178614,-4.122649597353541,-2.255364182756586,-0.3017688961273076,1.6386743390634473,3.3452502744517383,5.206134875934454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-35.36099008555338,-35.709577189838605,-36.25321934390524,-36.752663866984605,-37.249464849634954,-37.704228629990034,-38.13832351077394,-38.65792296094579,-39.1294786560249,-39.638470995263056,-40.14940174434924,-40.63844910373049,-41.06768068358396,-41.54252270947864,-42.07344043697364,-42.61613246748692,-43.037210363730836,-43.69438006215956,-44.12591724455241,-44.69953669071827,-45.13484706474097,-45.638462280123846,-46.18276287686935,-46.67210610185916,-47.126570245163585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,45.38597774537694,47.07478056059291,48.977771151369446,50.875139347763884,52.649349202602835,54.33774886214019,56.42298366051609,58.22904116036103,60.08196600575466,61.96317327830989,63.769386324827416,65.7039519819274,67.50523848148437,69.41348370780128,71.31761993190133,73.19656261532413,75.02618881780701,76.98885890284251,78.92202772321531,80.7530655823308,82.61100874789496,84.56193516140688,86.41822531501245,88.2114710834907,90.11086804138236,91.9382480590252,93.89154506878018,95.79609676889203,97.68537893119753,99.48486563974514,101.37319644379765,103.26940579338238,105.18286600345516,107.04666814963811,108.85400202120202,110.77993232471076,112.75719613963425,114.48234501958896,116.44958884167698,118.28654257868018,120.12529223046198,122.02578250322203,123.90703288197285,125.79814698052952,127.69493329908438,129.60430103506638,131.3417581479859,133.2894963568881,135.1593976213099,137.03629786109167,138.88970434348533,140.77670746946805,142.67313177962473,144.4924348038174
4,-57.82732516199363,-58.273999518016126,-58.750037316557055,-59.2040754163266,-59.62863481743351,-60.05137247760142,-60.449322986008426,-61.06938811130834,-61.46868477489361,-61.805191089915986,-62.36578320297533,-62.939544322653646,-63.38291239727866,-63.936289905407705,-64.27613278846769,-64.87087727999673,-65.38448165467896,-65.76571184617416,-66.46365788124292,-66.90719148199835,-67.37168267328676,-67.89437759197399,-68.41529358479676,-69.11161493824027,-69.65372725787665,-70.27031489026042,-70.73627998089138,-71.28387083178609,-72.01840476800449,-72.34036036316134,-72.85575239887574,-73.41922457129753,-74.12629529682984,-74.51450447719219,-75.10081403439102,-75.61412236470547,-76.10172129219137,-76.54620658302166,-77.11053687164153,-77.59133348490776,-78.07030766830573,-78.60213807176751,-78.97349074342375,-79.55596386235526,-80.04088802093382,-80.49534819597156,-81.02886444076712,-81.48179015987829,-82.04859117154447,-82.45085743395562,-82.94276730196053,-83.52636534192405,-83.96893441635586,-84.44796198107628
5,46.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
