,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-37.26119931789483,-35.59203612540086,-35.00621570947861,-34.28321488901408,-33.15452030624105,-32.217153843903745,-31.7621988375744,-30.33840791997313,-30.236911157300828,-28.610458862983467,-27.553591451483868,-25.81306639244297,-24.527970071575794,-22.733554757704518,-21.91525704559935,-20.75682566042631,,,,
1,-20.326916947341726,-20.292901389215242,-20.695064189254722,-21.484671454224177,-21.242761922894086,-20.795507772678935,-21.232104229511528,-21.209484486631236,-21.815675759465144,-21.699565210461376,-21.59470542046447,-20.58552124499913,-21.708720716345912,-21.021264113054333,-19.825312415105618,-20.8830407870587,,,,
2,0.0,16.0,,,,,,,,,,,,,,,,,,
3,-20.42789412081165,-21.841127956717518,-23.074296479969814,-24.412810456833725,-24.98368262085249,-27.121353275800843,-30.994116415899125,-31.894667848258006,-32.85119192542409,-35.030733114274504,-36.22134768341095,-38.19633686195447,-40.82630983509652,-41.44381770257193,-44.038453315159984,-46.20810189209957,-47.91228981860062,-50.04304680957619,-53.036356475822124,-54.407789406225646
4,-17.109215602376263,-16.453698927015473,-17.059321219645227,-17.128824888365322,-15.622416365394724,-15.212542797734791,-14.165494621457405,-13.444662234989819,-12.178069274069182,-11.515909260947137,-11.116713005887586,-10.057542666746803,-8.415319943901984,-8.605323608680033,-6.536893136211905,-5.07818960157114,-3.187941441914183,-2.9951334742589966,-1.2071819215380108,0.7438183510849203
5,18.0,38.0,,,,,,,,,,,,,,,,,,
6,2.0,,,,,,,,,,,,,,,,,,,
7,0.0,2.0,,,,,,,,,,,,,,,,,,
