,0,1,2,3,4,5
0,24.183692473585552,24.9655531616735,25.534940449139672,27.03857506154703,28.610678932620388,29.45779945689177
1,16.093869793393115,16.63487465397726,17.53180642905174,18.181225453860836,18.689551462777235,20.34860780503294
2,17.0,23.0,,,,
3,133.34487446607218,134.36255199387634,136.54359132661517,138.690318018407,141.64789383996023,142.29572452478274
4,84.8276502904967,86.09174515874761,86.82275589714554,88.46500105494556,89.39810220409976,89.7813051006631
5,94.0,99.0,,,,
6,71.0,,,,,
7,1.0,6.0,,,,
