,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,10.334514567285213,9.065068442987737,8.139938573457847,6.1570686328752755,3.8458686352097065,2.138806314944933,0.9813006160720962,-0.5863653865776361,-2.8968654889154277,-5.7339292973840585,-7.855553826130052,-8.549325672101613,-10.267143499437612,-11.694409181413361,-14.511909189885088,-15.567178031682452,,,,
1,-18.07474344557927,-17.07347292626039,-18.260068734793418,-17.236886699672006,-16.97664215743619,-18.391027659674545,-18.525073914355225,-19.287390222620516,-19.210931961956067,-19.180523412219355,-19.550623821485686,-18.54217039248027,-19.34566956124174,-19.115198689717975,-19.011953452529138,-18.548094013304606,,,,
2,0.0,16.0,,,,,,,,,,,,,,,,,,
3,-20.42789412081165,-21.841127956717518,-23.074296479969814,-24.412810456833725,-24.98368262085249,-27.121353275800843,-30.994116415899125,-31.894667848258006,-32.85119192542409,-35.030733114274504,-36.22134768341095,-38.19633686195447,-40.82630983509652,-41.44381770257193,-44.038453315159984,-46.20810189209957,-47.91228981860062,-50.04304680957619,-53.036356475822124,-54.407789406225646
4,-17.109215602376263,-16.453698927015473,-17.059321219645227,-17.128824888365322,-15.622416365394724,-15.212542797734791,-14.165494621457405,-13.444662234989819,-12.178069274069182,-11.515909260947137,-11.116713005887586,-10.057542666746803,-8.415319943901984,-8.605323608680033,-6.536893136211905,-5.07818960157114,-3.187941441914183,-2.9951334742589966,-1.2071819215380108,0.7438183510849203
5,18.0,38.0,,,,,,,,,,,,,,,,,,
6,2.0,,,,,,,,,,,,,,,,,,,
7,1.0,2.0,,,,,,,,,,,,,,,,,,
