7.6933,7.0314
10.697,9.0408
12.654,11.38
14.604,13.317
16.817,15.63
19.228,17.309
21.057,19.126
22.735,20.55
24.751,21.831
26.902,22.809
28.815,23.428
30.652,24.272
32.348,24.674
34.571,25.187
36.387,25.239
37.855,25.658
39.349,25.65
41.048,26.155
42.493,26.199
43.961,26.839
44.965,26.7
46.435,27.309
47.812,27.141
49.587,27.669
50.757,27.768
52.296,28.521
53.587,28.88
55.064,29.624
56.466,30.251
57.731,30.949
58.945,31.976
60.403,32.757
61.825,33.955
63.044,34.824
64.595,36.15
66.245,36.87
67.784,38.013
69.036,38.713
70.359,39.855
72.004,40.163
