-1000,-1000,-0.81333,-1000,-0.62583,-0.86627
-1000,-1000,0.02,-1000,-1000,-0.55792
-1000,-1000,-1000,-1000,-1000,0
-1000,-1000,-1000,-1000,-1000,0
-1000,-1000,-1000,-1000,-1000,0
