-998.88,-998.88,-998.88,0.01,-998.88,-998.88,0.87425,0.58661,0.57138
-998.88,-998.88,-998.88,-0.09,-998.88,-998.88,0.9193,0.46833,0.54401
-998.88,-998.88,-998.88,-998.88,-998.88,-998.88,-998.88,0.71935,0.99106
-998.88,-998.88,-998.88,-998.88,-998.88,-998.88,-998.88,0.78885,0.8383
