,0,1,2,3,4,5,6,7,8,9
0,10.300559818203826,10.248609291309295,11.30420261726546,11.694716141548785,10.976248921517923,11.123884232279558,12.040395513436728,11.976134731065144,12.663435494751855,13.113182837363034
1,-5.4698810291620985,-5.3464155977346675,-3.827890666443478,-1.7239558014524416,-0.06145104771289844,1.5646838799678902,3.2791068662040286,4.778173310510052,4.842725277561482,6.983323932307361
2,0.0,10.0,,,,,,,,
3,21.825069713219825,23.51102574537137,23.430427468506522,24.152632639621846,24.84517256431616,25.337739027852383,,,,
4,26.88160398179212,27.33461815621475,27.978277610240667,29.437129482443908,30.0863209280399,31.3858762073421,,,,
5,14.0,20.0,,,,,,,,
6,4.0,,,,,,,,,
7,1.0,2.0,,,,,,,,
