,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,-48.40586606130425,-48.93239026154802,-49.327991739101506,-51.02276986170535,-51.08175852164536,-50.93057199751335,-52.217444038414705,-53.5819689454752,-53.595678169415415,-54.288092444536275,-54.99562611148856,-56.03796913544028,-55.37928389957085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-43.757903195034864,-44.2356602833347,-44.00948829486231,-43.73208619507374,-44.523456155750594,-44.903035726585394,-45.170215223377305,-45.779919282838925,-45.51741023274117,-46.62832853718329,-46.629844210554126,-46.82337665646294,-47.48467329998524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-69.10450136351447,-71.14149782933171,-72.89098764335392,-75.79153439319501,-77.50028042177976,-78.20163109035614,-80.95230561709279,-82.75865627376292,-84.17944962412707,-85.99494339199137,-88.35801833780127,-89.30781767645662,-90.84455884730623,-93.02552113986015,-94.70775728521023,-96.6839071562493,-98.1823440342906,-100.66490673394833,-101.8533272685876,-104.21531629137422,-105.43275467397879,-106.9496886462825,-109.82531044917616,-111.23254809772389,-112.7289266884014,-114.80730109895043,-116.30234984583268,-117.23568889506647,-119.12252898276431,-121.06317337674001,-122.45737048364262,-124.73200315471145,-127.57641236632384,-129.24582252083286,-130.55991737742437,-133.10644166781503,-134.31428478267424,-137.11930204260727,-138.83369346997537,-140.80966099570333,-143.0767994753404,-146.2459671633698,-147.4756037487867,-149.3999804923913,-151.32605065328949,-154.1825177258666,-155.92476780603445,-157.64043583290976,-160.39974577609323,-162.20828067603966,-165.31366576858534,-166.87183519155096,-169.20939361934035,-171.74418841042822,-173.19844247120955,-175.1409823639842,-177.1664886350241,-181.20413407031631,-183.40483488574162,-184.33616708488233,-187.12342688335423,-190.920498140921,-192.89771543410967,-193.8385574700609,-196.75973683364086,-198.48768194821358,-200.64835396062008,-202.33780408841048,-204.69859700389543,-207.90630637482917,-210.11989489744937,-211.78867912231794,-213.78058749868185,-215.97293451363362,-218.0763754303106,-220.8445839196923,-222.890180079689,-225.6193901851465,-227.27067048600858,-230.0372785009063
4,-56.78399731443097,-57.16470486772079,-58.8335834789798,-59.008071247999,-60.597116228741946,-61.65281560204433,-61.36639322889948,-62.55016753550958,-64.54261383319917,-64.61257286216996,-66.62509834256879,-68.01108584742816,-68.52089456669002,-69.93705568669314,-71.37720837943735,-72.82157931630448,-74.27336962953032,-75.42358486729948,-76.2616042106675,-78.7083762031934,-79.2498758650552,-80.75288390307749,-80.9455363856463,-83.01373299310303,-83.25583923596913,-85.59617866669042,-86.75222876965867,-87.96361626803699,-88.76631722638376,-91.27164283567798,-92.79079333831007,-93.97370439981572,-96.12949750527864,-97.34239216802428,-99.06318061702676,-100.89144193856727,-101.45001362738932,-103.49111119226289,-105.57084860036576,-107.4455367347373,-109.38987835682684,-111.70472989218129,-114.69445899584389,-115.67259017634494,-117.71292379851513,-120.9466312179582,-122.12720410198423,-124.67859860472242,-125.78360002653051,-127.91473732627341,-130.89288999794206,-132.83215514624487,-134.12209361829937,-137.06833235798734,-139.10775176918446,-140.67896312711827,-144.380119929534,-146.13238162129434,-147.2072852684386,-151.58267381745588,-153.3211155511917,-154.390520771105,-156.8994021269459,-160.0439058359121,-161.39158811450713,-163.6431845755126,-165.26025667694373,-168.49648807360643,-169.6635369404333,-173.08801069690662,-175.34910382939916,-176.35672830159473,-178.6753682493353,-181.0199327860504,-182.61107635037004,-184.4973499721299,-186.4714813903221,-187.9895433214581,-189.12787788575372,-192.4050490607207
5,20.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
