,0,1,2,3,4,5,6,7,8,9,10,11,12
0,6.795858285990148,7.605889093806991,10.07040590928251,11.293986494088527,13.307130299675718,14.539711243887133,15.949146742720576,17.603471559725307,18.438297772385443,20.14244823440125,21.372104943117925,22.510446725271134,22.89953561966165
1,-9.009449052142818,-7.563768116073909,-7.9673861018692875,-6.4981949026117025,-6.401762506311596,-3.994359445276242,-3.744263078976304,-1.170271570684668,-1.2750800479979523,0.13485730776725952,2.1155515308756034,3.084943959981614,3.109450939202812
2,0.0,13.0,,,,,,,,,,,
3,26.33320812935895,26.221711047607005,27.55725039434622,29.065363645645945,29.350790603426297,30.02713223813734,31.818985094318837,31.939018881957942,32.34309174403076,33.56579915737069,,,
4,8.09079895974292,9.260533248666432,10.122620786652343,12.437498969091429,13.671291722338418,15.002645355687562,15.704639824640974,17.167425251956104,18.801746459457124,19.682847002458644,,,
5,15.0,25.0,,,,,,,,,,,
6,2.0,,,,,,,,,,,,
7,0.0,2.0,,,,,,,,,,,
