,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,-4.487193579021361,-3.8038226197186074,-3.11220119444346,-2.3388002373589605,-1.599500070251875,-0.907026473607502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31.593631384820558,33.21967300741907,34.76766402481179,36.44535000459355,37.982775286144005,39.615857479355356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-62.45724960933731,-63.2693066565962,-64.11108486558189,-64.81873143035321,-65.53321960583995,-66.34974102905588,-67.14748538215731,-67.83325745933023,-68.61844691886235,-69.37491349229111,-70.13992963597096,-70.91564863181263,-71.59504864822291,-72.3618895317134,-73.14282584381849,-73.8834796518761,-74.72405887711359,-75.44511555864379,-76.22340490591016,-77.10759510932284,-78.00754436686523,-78.90917500406513,-79.65748002316117,-80.6106803643377,-81.4704639094184,-82.36246908661697,-83.1909870749471,-84.08579870119597,-84.91975496445185,-85.84679795831731,-86.7097242594083,-87.5549420884174,-88.54265081495846,-89.39277569791562,-90.32692266292936,-91.19595500199203,-92.1076455532575,-93.05447345578705,-93.96427569216148,-94.82737416667673,-95.86981623862926,-96.59059671924433,-97.51237740343765,-98.56718003908153,-99.37162818561598,-100.35421010922788,-101.17811823471565,-102.23232722879054,-102.99918442777742,-103.95310722557342,-104.91580553137777,-105.81760114800639,-106.68780476863841,-107.70731874298234,-108.5276766229311,-109.3576108379578,-110.29346810618817,-111.2643875977508
4,31.59517168178728,32.509409661161556,33.47567940672259,34.47158290256809,35.488627847238156,36.41789943612023,37.27470262615365,38.331454561107414,39.25207417895768,40.17676353582616,40.99143123831697,42.044974595736626,42.93758157106613,43.98515217977962,44.88010352561992,45.81083227905492,46.835334697336,47.672256239644064,48.72299579253082,49.689083851712056,50.50724272770968,51.64682540417099,52.54364967311068,53.58303039383066,54.43036701805747,55.411241583800816,56.517884227569105,57.50276171532849,58.44589940618552,59.46049473091059,60.43533101612656,61.40392222566959,62.41704272558958,63.372681904701366,64.41041698725166,65.27806133682193,66.12137436685707,67.079744362415,68.15789110087341,69.06658009424183,70.04540153909149,71.06087927949534,72.08453620509248,72.89178982396173,73.90215739189483,74.8068656401576,75.79584448816601,76.78384697264646,77.67132996487403,78.69097115135457,79.6056809895197,80.62773015529599,81.4288795457828,82.44173512729786,83.38238248965563,84.28399249615629,85.18390043074528,86.06409460854977
5,42.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
