-2.5179,36.687
-7.4343,31.763
-11.341,28.472
-14.634,26.218
-17.472,24.549
-19.951,23.293
-22.443,22.319
-24.858,21.559
-27.134,20.95
-29.343,20.432
-31.36,20.086
-33.201,19.763
-34.988,19.631
-36.632,19.633
-38.202,19.733
-39.721,19.831
-41.068,20.027
-42.41,20.233
-43.721,20.565
-44.945,20.96
-46.144,21.354
-47.335,21.831
-48.492,22.269
-49.651,22.775
-50.718,23.356
-51.79,23.923
-52.835,24.496
-53.889,25.119
-54.896,25.749
-55.865,26.474
-56.84,27.169
-57.811,27.853
-58.77,28.565
-59.743,29.342
-60.617,30.057
-61.502,30.894
