-8.9785,31.783
-14.085,27.506
-17.635,24.886
-20.325,23.322
-22.479,22.273
-24.227,21.571
-26.212,21.012
-28.245,20.592
-30.209,20.255
-32.127,19.955
-33.867,19.789
-35.442,19.613
-36.981,19.61
-38.401,19.717
-39.783,19.899
-41.126,20.06
-42.318,20.3
-43.52,20.537
-44.71,20.891
-45.82,21.298
-46.913,21.694
-48.004,22.164
-49.073,22.587
-50.158,23.077
-51.153,23.637
-52.154,24.182
-53.142,24.73
-54.142,25.328
-55.107,25.933
-56.038,26.634
-56.977,27.306
-57.919,27.964
-58.855,28.654
-59.808,29.409
-60.661,30.102
-61.526,30.92
