-5.2887,37.726
-8.0167,36.49
-9.9729,35.58
-11.545,34.938
-12.868,34.412
-14.106,33.992
-15.497,33.601
-16.989,33.324
-18.525,33.09
-20.069,32.946
-21.651,32.815
-23.191,32.637
-24.741,32.409
-26.32,32.231
-27.849,32.081
-29.467,31.993
-31.072,31.9
-32.641,31.78
-34.28,31.649
-35.876,31.605
-37.52,31.449
-39.152,31.377
-40.769,31.324
-42.483,31.232
-44.188,31.018
-45.905,30.923
-47.624,30.873
-49.312,30.832
-51.041,30.76
-52.782,30.627
-54.546,30.487
-56.316,30.39
-58.077,30.321
-59.885,30.292
-61.671,30.217
-63.485,30.159
-65.301,30.128
-67.119,30.072
-68.971,30.005
